"TeamID","Season","Win_pct","Pts_for","Pts_against","Pts_diff","LBlowouts","LClose","rawSOS","ELOSOS","Quad1Rec","Quad1Games","FgPct","ThreePtPct","ThreePtShots","FtPct","FtA","OppFgPct","OppThreePtPct","OppThreePtShots","OppFtA","Wins","Losses","Reb","OReb","ORebRat","BlkStl","TO","AsstRat","OppReb","OppORebRat","OppBlkStl","OppAsstRat","ELO","Rank"
3102,2013,0.133333333333333,56.5666666666667,71.6333333333333,-15.0666666666667,8,5,0.51711799084922,1496.72412209541,0,0,0.363643584015885,0.266387599720933,0.190832081444614,0.630408204743367,17.2333333333333,0.423064912280702,0.324394043879141,0.273110526315789,23.5666666666667,4,26,38.9,13.2333333333333,0.354933027346914,9.23333333333333,21.0666666666667,0.662190603264837,39.7333333333333,0.51282953336604,14.3333333333333,1.09339049830459,1051.25799415688,334
3102,2014,0.0344827586206897,53.6206896551724,76.7241379310345,-23.1034482758621,13,0,0.480580551423298,1438.30849641621,0,0,0.358212094050717,0.261043474034653,0.301147740067472,0.645946540720803,14.1034482758621,0.460252155708355,0.333685051128812,0.264824131683492,22.8275862068966,1,28,32.2068965517241,10.3793103448276,0.268745605835145,7.72413793103448,19.6206896551724,0.712459608392087,43.3103448275862,0.712822181999561,14.2413793103448,1.29960528071583,940.289266689593,347
3102,2015,0.0666666666666667,53.8,77.3,-23.5,11,0,0.485798810508488,1455.71398170196,NA,NA,0.333693515848897,0.279973705216697,0.289943808064279,0.691830813864712,16.7666666666667,0.443465622540707,0.310102863497359,0.309113379665037,21.9333333333333,2,28,32.3,8.93333333333333,0.22520187182197,8.46666666666667,17.1,0.80780667490919,47.6666666666667,0.731848185810278,13.4666666666667,1.41401741433088,926.68379891245,346
3102,2016,0.0333333333333333,47.4,68.3666666666667,-20.9666666666667,8,2,0.501800724595033,1501.37855456157,0,0,0.324175230579796,0.244414414414414,0.232092949911593,0.603373719464145,14.6333333333333,0.451270120560443,0.35198454513523,0.220827631150212,18.1666666666667,1,29,33.9666666666667,12.4333333333333,0.326601213751193,8.63333333333333,19.6333333333333,0.564476580951814,39.5666666666667,0.614383652015265,14.9333333333333,0.937651370960195,969.177378995755,346
3102,2017,0.137931034482759,53.4827586206897,67.3103448275862,-13.8275862068966,6,3,0.497759963177477,1473.58988545524,NA,NA,0.341336144154997,0.29847276109101,0.251314561060081,0.666664041808737,18.6206896551724,0.428709942072943,0.320026106820407,0.213573532103975,20.2413793103448,4,25,34.448275862069,10.9310344827586,0.320889076144564,9.72413793103448,19.3793103448276,0.57704417358928,39.1034482758621,0.528217559840055,12.3448275862069,0.879767866894157,1061.56085606868,335
3102,2018,0.2,55.4,62.0666666666667,-6.66666666666667,3,7,0.516959665215734,1488.69402305867,0,0,0.355049637479085,0.256692194196585,0.245342554378137,0.673617434458949,17.2666666666667,0.429779030926807,0.319635627530364,0.229559668297114,18.8,6,24,33.6666666666667,12.1333333333333,0.359200669662545,13.6666666666667,17.3,0.682792572494585,36.9666666666667,0.508045984223742,12.6666666666667,0.563486097354384,1354.11869427022,235
3102,2019,0.241379310344828,59.7241379310345,67.5172413793103,-7.79310344827586,4,2,0.499101925876407,1497.06339355198,0,0,0.354687335231467,0.279224448899758,0.247680059053042,0.643430241359565,19.7241379310345,0.440946291615717,0.324307633603117,0.223913593410345,19.3103448275862,7,22,37.448275862069,14.4137931034483,0.429401253912899,13.0344827586207,18.1379310344828,0.605869083547636,39.1034482758621,0.530368063127624,14.6896551724138,0.729594673294631,1174.14754119843,308
3102,2020,0.3,60.7,65.5666666666667,-4.86666666666667,2,5,0.4950825432138,1473.65131360138,0,0,0.370558328866256,0.276499422346922,0.285949644867328,0.671649184149184,14.8,0.442935636061909,0.309622023743234,0.275248582224142,15.7,9,21,37.0333333333333,13.9666666666667,0.396763317079706,12.4666666666667,16.3666666666667,0.774679787477943,37.7666666666667,0.492480873716702,12.8,0.731178473662859,1485.81411252189,182
3102,2021,0.291666666666667,59.75,65.8333333333333,-6.08333333333333,1,4,0.515897383667693,1493.71691744568,0,0,0.364009519227966,0.307533936651584,0.312842575585294,0.738369265683255,12.1666666666667,0.437629658931083,0.317045454545455,0.272323312236287,17.2083333333333,7,17,32.5416666666667,10.8333333333333,0.331265194850559,12.75,14.9583333333333,0.873878647792322,34.2916666666667,0.448454633163825,11.7916666666667,0.741654668827867,1353.33823383485,245
3102,2022,0.551724137931034,61.8620689655172,58.8965517241379,2.96551724137931,0,4,0.501625834145156,1481.33646651583,0,0,0.377540792360812,0.29148890005349,0.27466669100006,0.739278356422173,14.4827586206897,0.429685456753379,0.290765105693085,0.264046039941389,17.2413793103448,16,13,30.4827586206897,10.6896551724138,0.400134696887392,12.7586206896552,11.7586206896552,1.3140215261412,32.5172413793103,0.416444157335123,9.24137931034483,0.496213058546621,1658.51912065396,100
3102,2023,0.379310344827586,63.2758620689655,65.5172413793103,-2.24137931034483,1,7,0.458250466674338,1482.46344582523,0,0,0.399025810300772,0.317012764336064,0.286555754697598,0.718191351551416,15.4827586206897,0.461935506414735,0.329851442676741,0.249059345653377,17.0344827586207,11,18,26.1034482758621,7.10344827586207,0.284255392194608,11.9655172413793,12.3448275862069,1.04257708991482,33.1034482758621,0.493491317253264,11.2413793103448,0.708668805518509,1361.65006517873,246
3102,2024,0.416666666666667,62.1666666666667,66.75,-4.58333333333333,2,2,0.497101174791392,1500.11194374849,0,0,0.380923202614379,0.309157072226256,0.342598039215686,0.750205761316872,13,0.453440339003719,0.333449879270363,0.267098042802268,18.7083333333333,10,14,26.875,8.875,0.310742730518472,12.7916666666667,13.9166666666667,1.03249800921224,34.375,0.540355156945588,11.375,0.665201720256867,1389.74733866048,238
3103,2010,0.566666666666667,62.2333333333333,59.6333333333333,2.6,2,3,0.478056318989995,1486.60617477378,0,0,0.401846418454067,0.316462001853568,0.225698097936058,0.705685664857878,19.6,0.383797678426233,0.320299297634136,0.276133329692601,18.8333333333333,17,13,37.7666666666667,14.2,0.571437163649341,10.4333333333333,18.2666666666667,0.771415662305419,35.2333333333333,0.6020778014531,13.0333333333333,0.665680429148931,1662.08549856399,91
3103,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416948145078488,0.340538639094416,0.29673969285477,0.67635650515732,18.8214285714286,0.39207762828831,0.274261603375527,0.311041056450162,19.3928571428571,13,15,36.4285714285714,12.0714285714286,0.466319178263344,9.25,18,0.75471069687443,36.5,0.593507129528438,10.4285714285714,0.79539961695216,1500.66195951036,170
3103,2011,0.448275862068966,65.0344827586207,64.5862068965517,0.448275862068966,0,4,0.507083842832263,1516.70736398086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.66195951036,170
3103,2012,0.4375,73.78125,73.75,0.03125,2,6,0.484563450711039,1481.23174166446,0.166666666666667,6,0.421637194216563,0.344699910313036,0.327963756078548,0.736671596726236,19.5625,0.404920212765957,0.321684848559895,0.274199592048323,22.40625,14,18,39.46875,13.3125,0.465064351777711,10.78125,19.5,0.839637698779449,40.28125,0.616590888536264,12.25,0.899061001028312,1476.44265201596,175
3103,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43214270166732,0.331249107780157,0.348241260720038,0.794641174253133,18.7666666666667,0.3999859831543,0.299580976325162,0.274533260275835,14.4666666666667,22,8,39.5666666666667,11.7,0.462077240791449,10.2333333333333,15.6,1.2873899785858,38.1,0.490279267550759,12.1,0.994212575636724,1673.03862825518,89
3103,2013,0.709677419354839,75.4516129032258,68.3870967741936,7.06451612903226,1,2,0.432987465591569,1429.77081615588,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1673.03862825518,89
3103,2014,0.709677419354839,82.741935483871,73.6774193548387,9.06451612903226,1,2,0.483032483534412,1488.71078619689,0,0,0.452085543237292,0.338861526864246,0.288195956414948,0.776363434088392,22.8387096774194,0.39952296819788,0.294591679225593,0.332119571412288,20.7741935483871,22,9,41.7741935483871,14.0322580645161,0.586108879267353,8.80645161290323,14.7096774193548,1.40220649722055,38.0967741935484,0.519165711203314,9.87096774193548,0.978091931353192,1883.40689642866,27
3103,2015,0.724137931034483,73.8620689655172,66.448275862069,7.41379310344828,1,1,0.466052136016848,1467.35965887228,0.25,4,0.430746550572409,0.341504910893143,0.30028086824991,0.691753434419415,17.8965517241379,0.384962673302524,0.308004653176982,0.303757715800019,18.3448275862069,21,8,42.2758620689655,13.8965517241379,0.546866422823177,8.44827586206897,14.8275862068966,1.27641153531299,37.0344827586207,0.44738109142902,9.37931034482759,0.970430473112762,1595.42075861022,124
3103,2016,0.580645161290323,70.3225806451613,70.0967741935484,0.225806451612903,1,2,0.504040990750013,1515.29854370296,0,0,0.399261619932167,0.328674449213864,0.368968089445512,0.65986219248472,19.0645161290323,0.389999022164253,0.295442631527655,0.3692463003724,21.8709677419355,18,13,40.9032258064516,13.0645161290323,0.426997024064588,9.64516129032258,14.9032258064516,1.0452259056511,40.8387096774194,0.509484558061916,9.90322580645161,0.904681460166829,1597.67003322773,120
3103,2017,0.25,62.3571428571429,70.25,-7.89285714285714,6,6,0.529691364107581,1554.6693434947,0,0,0.372091463448715,0.301791938511038,0.374232168707696,0.683571981424149,15.0357142857143,0.402920265245039,0.332206065521536,0.332685001360489,16.3928571428571,7,21,37.9285714285714,10.9285714285714,0.329323449415836,8.57142857142857,16.3928571428571,0.865340663041072,40.9642857142857,0.485159559351837,11.3571428571429,1.15071729648797,1229.58503279059,295
3103,2018,0.275862068965517,63.8275862068966,70.3448275862069,-6.51724137931035,2,3,0.562069379117296,1577.59975419602,0,0,0.371312820282479,0.301051552512686,0.370888577569122,0.700785932922889,16.1379310344828,0.405366027007818,0.316607739015483,0.345360635247408,18.5172413793103,8,21,37.8620689655172,10.3793103448276,0.292824770008136,10.6206896551724,16.9310344827586,0.829690559609424,43.1724137931034,0.497934478641294,11.551724137931,1.01240007081792,1230.51583676988,291
3103,2019,0.517241379310345,66.3103448275862,66.3103448275862,0,0,1,0.500668686791198,1523.38004026794,0.333333333333333,3,0.402520261447133,0.344207484573765,0.397200813780519,0.754894395665187,15.7241379310345,0.403454193054578,0.335466654808546,0.332507385966453,17.3793103448276,15,14,34.7586206896552,9.10344827586207,0.309581295823181,9.41379310344828,13.9655172413793,1.04991586204621,38.1034482758621,0.448893334072566,8.62068965517241,0.912166863686827,1496.81651366122,179
3103,2020,0.5,66.6333333333333,66.1,0.533333333333333,1,7,0.494742815111048,1502.07043378341,0,0,0.40431277239348,0.324862637362637,0.32974785567872,0.689775441949355,16.9666666666667,0.394793557168784,0.287417096536478,0.316838702359347,19.3666666666667,15,15,37.5666666666667,9.93333333333333,0.349583516089091,9.83333333333333,15.5,0.81058466937633,38.5,0.40338093398262,10.2666666666667,0.74997091518309,1486.28955941871,181
3103,2021,0.3,66.1,73.85,-7.75,2,0,0.548971692909773,1564.11031885604,0.333333333333333,3,0.413982966132192,0.334127906976744,0.351064283524598,0.740538461538462,12.7,0.422650120598599,0.314279661016949,0.32672656247665,19.65,6,14,28.25,5.5,0.177307206776031,10.3,15.7,0.957705219702898,38.65,0.521198763050722,10.55,0.95247196925022,1323.46954998537,268
3103,2022,0.592592592592593,66.3333333333333,67.1851851851852,-0.851851851851852,3,4,0.497159013787572,1521.28926394577,0,0,0.428428428428428,0.318511685116851,0.31664998331665,0.694544414108822,16.7407407407407,0.410421827800174,0.315869216708618,0.310598518122257,17,16,11,31.4814814814815,8.44444444444444,0.346388922314999,10.4444444444444,14.6666666666667,1.52034828772164,32.4814814814815,0.46017952293996,11.1111111111111,0.954788353838061,1609.05183955996,116
3103,2023,0.535714285714286,67,67.7857142857143,-0.785714285714286,2,5,0.509057390568389,1523.70085299097,0,0,0.423503037578668,0.308675830498299,0.367797421999103,0.769704147618258,18.25,0.402767748990502,0.284451659451659,0.335322808165129,14,15,13,31.6428571428571,6.25,0.249145367248788,11.0714285714286,15.3571428571429,1.07071778898386,32.5357142857143,0.362442554806457,11.0714285714286,1.39660649577583,1432.37734236393,213
3103,2024,0.363636363636364,62.9545454545455,66.2727272727273,-3.31818181818182,0,4,0.451299547827528,1436.41796995639,0,0,0.389115298663037,0.288729565593116,0.33729006970213,0.70408724340176,17.2272727272727,0.421952924789943,0.313806710367431,0.328583306082817,15.7272727272727,8,14,32,9.95454545454546,0.368645573358757,8.31818181818182,15.8636363636364,0.790095948810263,32.6363636363636,0.469190245831028,11.5909090909091,1.09345590844447,1288.32624182979,282
3104,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399882857020792,0.297598240590896,0.23689204516482,0.616582545135796,16.7931034482759,0.396969047468953,0.311051312806536,0.274841794403038,21.9655172413793,11,18,40.4137931034483,14.4827586206897,0.469078117406143,10.3103448275862,19.1724137931034,0.71313563038779,41.3448275862069,0.600094852997717,12.3448275862069,0.73204178282405,1479.62248250654,172
3104,2010,0.4,64.0333333333333,66.6333333333333,-2.6,4,3,0.527617437707584,1565.37471986656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479.62248250654,172
3104,2011,0.533333333333333,65.6,66.4,-0.8,3,1,0.526678442662406,1593.30485429103,0.222222222222222,9,0.371072622636339,0.291890853757627,0.22197022015164,0.647825805506438,21.9333333333333,0.413738227586452,0.311961320459142,0.252322067464118,21.6666666666667,16,14,38.9333333333333,15.1666666666667,0.449469200821449,13.7,16.8,0.69655201630288,43.5333333333333,0.646429705055294,9.6,0.592075573477527,1521.85114214439,161
3104,2012,0.387096774193548,59.3548387096774,64.258064516129,-4.90322580645161,4,3,0.535914369785382,1593.05624304866,0.0833333333333333,12,0.356387393323924,0.257230606516699,0.217257222583051,0.637814596700946,21.1290322580645,0.413697714207052,0.321249723889757,0.250130557431067,19.6451612903226,12,19,39,15.4193548387097,0.486103415601187,11.8709677419355,18.0967741935484,0.579215355498369,40.4193548387097,0.601550016564031,11.1935483870968,0.740093983208239,1372.96952951481,223
3104,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341146153488378,0.255555555555556,0.313979878392936,0.616874481357484,20.5666666666667,0.40479883872741,0.261093276261816,0.239931629217344,21.3666666666667,13,17,39.6333333333333,15.9,0.424932364718591,14.4666666666667,15.6333333333333,0.751533177180875,49.6,0.735684135465043,11.3333333333333,0.722419898638257,1461.12467128922,185
3104,2013,0.419354838709677,64.9354838709677,69.9677419354839,-5.03225806451613,5,0,0.529447515570986,1590.16485755296,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.12467128922,185
3104,2014,0.466666666666667,64.8,68.8666666666667,-4.06666666666667,3,1,0.608713801570448,1702.04012105481,0.1,10,0.389738619148558,0.319337788961947,0.305861166472602,0.627614300740757,20.1333333333333,0.424368094270856,0.307289970492742,0.28852364282936,17.9,14,16,38,13.7,0.4369890612379,10.4333333333333,15.9666666666667,0.794455258507116,39.5666666666667,0.586030624663705,11.8333333333333,1.00759803580405,1584.17277005917,130
3104,2015,0.40625,59.65625,62.3125,-2.65625,3,4,0.548689438008882,1600.89052120505,0.1,10,0.376746578015147,0.251941432927686,0.309496135209968,0.633587987647738,22.96875,0.405836530651505,0.334459558823529,0.24980361875855,16.03125,13,19,37.65625,12.59375,0.444033635724494,12,18.5625,0.63762523093397,36.90625,0.475443337190537,12.125,0.832569360641232,1386.48892047122,226
3104,2016,0.5,64.1,58.3666666666667,5.73333333333333,2,3,0.512857700301388,1572.69827974509,0.333333333333333,9,0.391757840991977,0.271646085259725,0.308266472161439,0.697235247690236,20,0.366289918325071,0.294524976180754,0.278309495006997,16.3666666666667,15,15,37.4,11.8666666666667,0.431077496590829,14.4333333333333,16.4,0.700710431842308,39.0333333333333,0.560438864737339,11.1666666666667,0.690034739428871,1544.24404397795,148
3104,2017,0.59375,68.09375,61,7.09375,1,0,0.499069520973416,1556.93527097249,0.285714285714286,7,0.399928913777326,0.298763103139486,0.295765481520365,0.649330774560876,22.84375,0.383880236367165,0.285428779069767,0.26528073043965,15.84375,19,13,41.4375,13.6875,0.504717397850389,12.03125,16.53125,0.875713708803962,37.15625,0.471454484643406,10.8125,0.780678654264301,1627.8853257566,116
3104,2018,0.566666666666667,67.6,62.6333333333333,4.96666666666667,1,2,0.544610143826634,1608.88791261951,0.142857142857143,7,0.395351042220676,0.297339327572333,0.274838130115075,0.716315637578795,22.4666666666667,0.395443685675609,0.320434322033898,0.284218872084032,16.6,17,13,39.8666666666667,14.1666666666667,0.53215579427245,12.9,15.3666666666667,0.818369411548204,35.7666666666667,0.473516951962195,11.0333333333333,0.768287299447042,1573.82639695505,136
3104,2019,0.451612903225806,63.6774193548387,64.7096774193548,-1.03225806451613,4,4,0.535688925234414,1587.22777810565,0,0,0.395433678431395,0.312168962956852,0.335951427898685,0.686277163696519,17.4516129032258,0.39530946451571,0.316258475992902,0.320082334789677,15.9032258064516,14,17,39.1612903225806,12.0645161290323,0.426684805067512,9.93548387096774,17.8709677419355,0.718146389627801,36.9032258064516,0.468249451921105,12.0322580645161,0.871464206667573,1571.61413981473,135
3104,2020,0.6,71.6666666666667,64.2333333333333,7.43333333333333,0,6,0.563037025801208,1640.99523408432,0.25,8,0.432847256319467,0.339139194139194,0.341643613602705,0.705531040319168,19.6,0.390877684407096,0.321473302570864,0.306591970121382,16.8666666666667,18,12,38.9,12.0666666666667,0.471499653341563,9.93333333333333,14.9333333333333,0.915098361820498,34,0.420846963574521,12.2666666666667,1.0549765020899,1760.52722831118,61
3104,2021,0.64,74.8,70.04,4.76,1,1,0.566642655166683,1637.29372677427,0.142857142857143,7,0.435718515713597,0.35379746835443,0.386726446195496,0.750720364741641,19.56,0.427046711477921,0.375240852593221,0.271136356674891,13.48,16,9,34.24,9.28,0.391750402921181,7.68,12.96,1.33540202385969,33.08,0.416871122488817,10.24,1.24745806481101,1663.98103452548,83
3104,2022,0.566666666666667,70.5333333333333,65.1333333333333,5.4,3,5,0.541991385761686,1610.0810332275,0.125,8,0.41518031905113,0.334810503951158,0.392143799846369,0.708758446770914,19.3666666666667,0.411950960373193,0.289969736273238,0.261327091322609,16.8,17,13,32.4333333333333,9.46666666666667,0.382718016498543,11.9,14.5,0.833624735083545,33.3333333333333,0.489670666464875,12.3666666666667,0.950405211260474,1638.47605049019,106
3104,2023,0.666666666666667,69.8666666666667,59.7666666666667,10.1,1,3,0.612307121087997,1681.67381261629,0.25,8,0.440244416414117,0.379356732297909,0.410792479634059,0.714974490789422,15.0666666666667,0.39086519910125,0.30280583613917,0.27564796093782,15.8666666666667,20,10,31.1333333333333,8.53333333333333,0.403518053302681,12.9333333333333,14.8666666666667,0.983765143132992,29.9,0.41465640673836,11.4333333333333,0.839344579011309,1692.85100037229,88
3104,2024,0.730769230769231,74.5384615384615,59.2692307692308,15.2692307692308,0,0,0.539512909053043,1567.18888939929,0.333333333333333,6,0.442901698953044,0.356236609875536,0.362115227885399,0.698761811665037,20,0.374476420440546,0.267263895524765,0.281665643773267,15.6153846153846,19,7,34.9230769230769,10.9615384615385,0.546101860360683,13.1923076923077,14.5384615384615,0.979769948403849,31.5384615384615,0.487777466596182,11.3076923076923,0.757753042019223,1835.91530318916,38
3105,2010,0.518518518518518,60.7777777777778,64.7407407407407,-3.96296296296296,4,2,0.408827286295352,1388.73576035139,0,0,0.404309700239293,0.316973725862615,0.193244163541193,0.693825042881647,24.3333333333333,0.396157859633838,0.298469771485535,0.222061881803393,23.5185185185185,14,13,37.037037037037,13.6666666666667,0.533192488773032,13.9259259259259,25.037037037037,0.396487554656458,36.4814814814815,0.68537574078474,16.6296296296296,0.702488563165951,1247.95293146741,287
3105,2011,0.481481481481481,58.9259259259259,61.4074074074074,-2.48148148148148,2,5,0.40107063403782,1346.37483234623,0,0,0.355827940929217,0.263132413459211,0.236692874966563,0.665332192097378,23.6666666666667,0.372928897392921,0.269115428803025,0.201351547783266,24.8518518518519,13,14,39.4444444444444,15.6296296296296,0.551486862252821,11.2962962962963,19.8518518518519,0.53886957261104,39.7777777777778,0.679825226417045,13.7777777777778,0.650363867267032,1398.77164727974,215
3105,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365603115498924,0.306095215667805,0.195756043680752,0.69405644085951,22.6666666666667,0.367383952111812,0.288312909577125,0.232747742164059,18.9259259259259,15,12,41.7407407407407,15.3333333333333,0.591498654732485,10.2962962962963,16.3333333333333,0.563389272088102,38.2592592592593,0.564144147756133,11.6666666666667,0.749109625038418,1543.21125643091,152
3105,2012,0.571428571428571,60.1428571428571,59.2142857142857,0.928571428571429,3,4,0.4190783003125,1361.84858867266,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543.21125643091,152
